,X,Y,OBJECTID,COD_SIG_ESTACIONAMENTO,COD_SIG_PROPOSTA,FREGUESIA,MORADA,MORADA_DETALHE,LOCALIZACAO,FOTO,TIPO_ESTACIONAMENTO,NUM_SUPORTES,MODELO,CAPACIDADE,FONTE_LEVANTAMENTO,BALIZADORES,DOMINIALIDADE,DATA_INSTALACAO,SV_TIPO,SV_NUM_SERIE,ESTACIONAMENTO_ESTADO,EST_ESTADO_OBS,OBS,DEPM_VALIDACAO,CTRL_EDICOES,COBERTO,COD_SIG,IDTIPO,SE_ANNO_CAD_DATA,GlobalID,_lat_,_lng_,_type_,_name_
926,-9.12435400541173,38.7652672688229,927,1136,991.0,OLIVAIS,"Pátio das traseiras da Rua João Cidade João Belo, 40",Junto à caldeira da árvore,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1136.jpg,BICICLETA,2.0,Sheffield Standard,4.0,JFREGUESIA,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26733,9207,,f8905cba-890e-49b7-88b9-76b67dcd6f14,38.7652672688229,-9.12435400541173,BICICLETA,"Pátio das traseiras da Rua João Cidade João Belo, 40 - Junto à caldeira da árvore - Passeio"
927,-9.1184086000269,38.7728595404514,928,1137,1000.0,OLIVAIS,"Alameda da Encarnação, quiosque",Perto  papeleira ,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1137.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26734,9207,,9fc37f58-c251-4016-8bd1-951bb30ab902,38.7728595404514,-9.1184086000269,HOTSPOT,"Alameda da Encarnação, quiosque - Perto  papeleira  - Passeio"
928,-9.18446384558722,38.7649092629678,929,1315,1876.0,CARNIDE,"R Cesina Adães Bernudes, lote 12",Lugar de estacionamento após a entrada de garagem (lugar isolado),Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1315.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2021/02/04 00:00:00+00,,,,,<Null>,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26902,9207,,e91b56fb-666f-4c52-b02b-aa6bc956729d,38.7649092629678,-9.18446384558722,HOTSPOT,"R Cesina Adães Bernudes, lote 12 - Lugar de estacionamento após a entrada de garagem (lugar isolado) - Lugar estacionamento automóvel"
929,-9.18436536507926,38.7653343786109,930,1316,1877.0,CARNIDE,"R Cesina Adães Bernudes, lote 13A",Último Lugar de estacionamento antes da zona fechada (para contentores de resíduos),Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1316.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,,Público,2021/02/04 00:00:00+00,,,,,<Null>,2021/02/04 00:00:00+00,2021/02/04 00:00:00+00,NÃO,26903,9207,,6e028c4b-f9bc-4c4c-86c8-55882c627245,38.7653343786109,-9.18436536507926,BICICLETA,"R Cesina Adães Bernudes, lote 13A - Último Lugar de estacionamento antes da zona fechada (para contentores de resíduos) - Lugar estacionamento automóvel"
930,-9.14452796851556,38.7484031343574,931,1317,,ALVALADE,Rua Flores de Lima 16,,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1317.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2021/02/10 00:00:00+00,2021/02/10 00:00:00+00,NÃO,26904,9207,,8ddc7dc5-86ac-4b4f-8cd2-b7d91a6f006b,38.7484031343574,-9.14452796851556,BICICLETA,Rua Flores de Lima 16 - nan - Passeio
931,-9.13604573693804,38.7280437580424,932,1318,150493.0,ARROIOS,"R Frei Francisco Foreiro, 11",Segundo lugar de estacionamento tarifado,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1318.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,,Público,2021/02/09 00:00:00+00,,,,,Retirado RESOPRE - EMEL,1970/01/01 00:00:00+00,2021/02/10 00:00:00+00,NÃO,26905,9207,,da7712f1-fc03-4caa-9e8f-a6d79d0b296a,38.7280437580424,-9.13604573693804,BICICLETA,"R Frei Francisco Foreiro, 11 - Segundo lugar de estacionamento tarifado - Lugar estacionamento automóvel"
932,-9.13711021090532,38.7313694598614,933,1319,101063.0,ARROIOS,R Pascoal de Melo (Jardim Constantino),Último lugar antes do lugar de motociclos existente antecede um lugar de bicicletas existente,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1319.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2021/02/09 00:00:00+00,,,,,Retirado RESOPRE - EMEL,1970/01/01 00:00:00+00,2021/02/10 00:00:00+00,NÃO,26906,9207,,db1f5ba6-2ad8-4501-b345-8a004fcfc147,38.7313694598614,-9.13711021090532,HOTSPOT,R Pascoal de Melo (Jardim Constantino) - Último lugar antes do lugar de motociclos existente antecede um lugar de bicicletas existente - Lugar estacionamento automóvel
933,-9.18277623276523,38.7649240750824,934,1320,1874.0,CARNIDE,R Carlos Alves lote 24,1º lugar de estacionamento frente 3A,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1320.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2021/02/09 00:00:00+00,,,,,<Null>,1970/01/01 00:00:00+00,2021/02/10 00:00:00+00,NÃO,26907,9207,,72255e92-ce92-4119-86d4-eb55eb0ceaaf,38.7649240750824,-9.18277623276523,HOTSPOT,R Carlos Alves lote 24 - 1º lugar de estacionamento frente 3A - Lugar estacionamento automóvel
934,-9.09923351141671,38.7424982958867,935,1321,,MARVILA,"Rua da Cintura do Porto de Lisboa, próximo paviljão 397",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1321.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2019/01/10 00:00:00+00,2021/02/11 00:00:00+00,NÃO,26908,9207,,5f3907ed-a881-4500-9a52-2f316357269f,38.7424982958867,-9.09923351141671,BICICLETA,"Rua da Cintura do Porto de Lisboa, próximo paviljão 397 - nan - Passeio"
935,-9.09855165328513,38.7435585560502,936,1322,,MARVILA,"Av Infante Dom Henrique, jardim ribeirinho do Braço de Prata",próximo estátua,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1322.jpg,,4.0,Sheffield Standard,8.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2019/01/10 00:00:00+00,2021/02/11 00:00:00+00,NÃO,26909,9207,,21236aef-d860-4ddc-a8c4-1ee5f0a6a7e9,38.7435585560502,-9.09855165328513,,"Av Infante Dom Henrique, jardim ribeirinho do Braço de Prata - próximo estátua - Passeio"
936,-9.09804468995288,38.7437653253049,937,1323,,MARVILA,Rua da Cintura do Porto de Lisboa à Rua C aos jardins do Braço de Prata,,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1323.jpg,BICICLETA,8.0,Sheffield Standard,16.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2019/01/10 00:00:00+00,2021/02/11 00:00:00+00,NÃO,26910,9207,,0bfa5954-c957-4111-a54e-3910fbf72a5d,38.7437653253049,-9.09804468995288,BICICLETA,Rua da Cintura do Porto de Lisboa à Rua C aos jardins do Braço de Prata - nan - Passeio
937,-9.09796299805924,38.7422573308545,938,1324,,MARVILA,R Cintura do Porto de Lisboa,Parque Orlando Ribeiro,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1324.jpg,BICICLETA,8.0,Sheffield Standard,16.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2019/01/10 00:00:00+00,2021/02/11 00:00:00+00,NÃO,26911,9207,,b562bc00-7152-4864-8e0c-f2814cb60286,38.7422573308545,-9.09796299805924,BICICLETA,R Cintura do Porto de Lisboa - Parque Orlando Ribeiro - Passeio
938,-9.09777316068352,38.7447911921942,939,1324,,MARVILA,"Rua da Cintura do Porto de Lisboa à Rua F aos Jardins Braço de Prata, Lote 7",Parque Orlando Ribeiro,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1324.jpg,BICICLETA,8.0,Sheffield Standard,16.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2019/01/10 00:00:00+00,2021/02/11 00:00:00+00,NÃO,26912,9207,,c33d32bb-1239-4329-a1e5-7ae1357d37e5,38.7447911921942,-9.09777316068352,BICICLETA,"Rua da Cintura do Porto de Lisboa à Rua F aos Jardins Braço de Prata, Lote 7 - Parque Orlando Ribeiro - Passeio"
939,-9.09701232087554,38.7460577766687,940,1324,,MARVILA,Rua da Cintura do Porto de Lisboa à Rua G aos Jardins Braço de Prata,Parque Orlando Ribeiro,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1324.jpg,BICICLETA,8.0,Sheffield Standard,16.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2019/01/10 00:00:00+00,2021/02/11 00:00:00+00,NÃO,26913,9207,,07943023-59cb-447f-b580-6241cbc3cec4,38.7460577766687,-9.09701232087554,BICICLETA,Rua da Cintura do Porto de Lisboa à Rua G aos Jardins Braço de Prata - Parque Orlando Ribeiro - Passeio
940,-9.17626352960037,38.7414855356407,941,781,600.0,SÃO DOMINGOS DE BENFICA,R S Domingos de Benfica com R Alcina Bastos perto da passagem superior ,Por baixo do acesso à passagem Superior da Rua Francisco Gentil Martins.,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\781.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/04/14 00:00:00+00,,,,,NO FICHEIRO HS Só vinil,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26544,9207,,c7f0ef31-5237-4406-bca7-c465d37b1915,38.7414855356407,-9.17626352960037,HOTSPOT,R S Domingos de Benfica com R Alcina Bastos perto da passagem superior  - Por baixo do acesso à passagem Superior da Rua Francisco Gentil Martins. - Passeio
941,-9.17632708899997,38.7435069282775,942,782,603.0,SÃO DOMINGOS DE BENFICA,Praça Silvestre Pinheiro Ferreira em frente ao Registo Pessoas Colectivas,Junto ao banco de jardim ,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\782.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/04/14 00:00:00+00,,,,,NO FICHEIRO HS Só vinil,1970/01/01 00:00:00+00,2020/02/21 00:00:00+00,NÃO,26545,9207,,09359274-968a-4896-8b4f-18f2edefcd13,38.7435069282775,-9.17632708899997,HOTSPOT,Praça Silvestre Pinheiro Ferreira em frente ao Registo Pessoas Colectivas - Junto ao banco de jardim  - Passeio
942,-9.18045284987732,38.7433955184913,943,783,605.0,SÃO DOMINGOS DE BENFICA," Travessa de São Domingos, frente ao n.º 25",Junto ao banco de jardim e alinhado com o mesmo.,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\783.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/04/14 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2020/02/21 00:00:00+00,NÃO,26546,9207,,bbf4c949-7bb3-4d9d-b3ed-c45ad25ef663,38.7433955184913,-9.18045284987732,HOTSPOT," Travessa de São Domingos, frente ao n.º 25 - Junto ao banco de jardim e alinhado com o mesmo. - Passeio"
943,-9.16791570485396,38.7426822402087,944,784,621.0,SÃO DOMINGOS DE BENFICA,"Frente à entrada do Jardim Zoológico, debaixo da cobertura",Entre a primeira e segunda coluna,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\784.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/04/14 00:00:00+00,,,,,NO FICHEIRO HS Só vinil,1970/01/01 00:00:00+00,2020/02/21 00:00:00+00,NÃO,26547,9207,,585264ac-9fb4-4062-87ca-c150ea1e0961,38.7426822402087,-9.16791570485396,HOTSPOT,"Frente à entrada do Jardim Zoológico, debaixo da cobertura - Entre a primeira e segunda coluna - Passeio"
944,-9.2063876091852,38.750366698791,945,785,628.0,BENFICA,"R Olivério Serpa, em frente à entrada principal do Mercado de Benfica, em frente ao  canteiro",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\785.jpg,HOTSPOT,4.0,Sheffield Standard,13.0,DEPM,,Público,2020/04/14 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26548,9207,,5db9efd4-e373-41dc-b9f7-8e86d7909111,38.750366698791,-9.2063876091852,HOTSPOT,"R Olivério Serpa, em frente à entrada principal do Mercado de Benfica, em frente ao  canteiro - <Null> - Passeio"
945,-9.19784370916173,38.7486706326136,946,786,631.0,BENFICA,"R General Morais Sarmento, em frente ao 2",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\786.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/04/14 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2020/02/21 00:00:00+00,NÃO,26549,9207,,3d04218d-5663-4490-b986-df3c5b7e66f0,38.7486706326136,-9.19784370916173,BICICLETA,"R General Morais Sarmento, em frente ao 2 - <Null> - Passeio"
946,-9.16795004115909,38.7426576269315,947,787,1186.0,SÃO DOMINGOS DE BENFICA,"Frente à entrada do Jardim Zoológico, debaixo da cobertura",Entre a segunda e a terceira coluna,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\787.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/04/14 00:00:00+00,,,,,NO FICHEIRO HS Só vinil,1970/01/01 00:00:00+00,2020/02/21 00:00:00+00,NÃO,26550,9207,,cf4fc453-53cf-4755-8d8a-b5c4de662a38,38.7426576269315,-9.16795004115909,HOTSPOT,"Frente à entrada do Jardim Zoológico, debaixo da cobertura - Entre a segunda e a terceira coluna - Passeio"
947,-9.11081356798015,38.7709873034057,948,788,1274.0,OLIVAIS,R. Capitão Santiago de Carvalho,"E B 2,3 Piscinas Olivais",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\788.jpg,BICICLETA,8.0,Sheffield Standard,16.0,DEPM,,Público,2020/04/01 00:00:00+00,,,,,<Null>,1970/01/01 00:00:00+00,2020/04/06 00:00:00+00,NÃO,26551,9207,,53cb5eff-022f-4f09-b739-925e976552ff,38.7709873034057,-9.11081356798015,BICICLETA,"R. Capitão Santiago de Carvalho - E B 2,3 Piscinas Olivais - Passeio"
948,-9.19646843517415,38.7619076236404,949,789,617.0,CARNIDE,Na frente da estação Metro da Pontinha,<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\789.jpg,HOTSPOT,4.0,Sheffield Standard,13.0,DEPM,,Público,2020/04/15 00:00:00+00,,,,,,2020/04/22 00:00:00+00,2020/04/22 00:00:00+00,NÃO,26552,9207,,03e6129a-2d71-4e10-8d34-f9de78e76ab9,38.7619076236404,-9.19646843517415,HOTSPOT,Na frente da estação Metro da Pontinha - <Null> - Passeio
949,-9.19265903578707,38.7587433900139,950,790,620.0,CARNIDE,"Av Mal Teixeira Rebelo, Saída estação Metro Carnide",Junto ao murete,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\790.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/04/15 00:00:00+00,,,,,,2020/04/22 00:00:00+00,2020/04/22 00:00:00+00,NÃO,26553,9207,,b24ad124-573d-4208-8fab-b1e5b746b44a,38.7587433900139,-9.19265903578707,HOTSPOT,"Av Mal Teixeira Rebelo, Saída estação Metro Carnide - Junto ao murete - Passeio"
950,-9.15322788075104,38.713300551806,951,791,273.0,ESTRELA,R de S Bento em frente ao 216 do lado oposto da via,Espaço da via após a passadeira,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\791.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,,Público,2020/04/17 00:00:00+00,,,,,,2020/04/22 00:00:00+00,2020/04/22 00:00:00+00,NÃO,26554,9207,,28d94908-dd30-4d08-bef5-c52785aa71fa,38.713300551806,-9.15322788075104,BICICLETA,R de S Bento em frente ao 216 do lado oposto da via - Espaço da via após a passadeira - Via
951,-9.15419550285595,38.7152416466773,952,792,276.0,MISERICÓRDIA,R de S Bento em frente ao 408,Espaço na via antes da passadeira,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\792.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/04/17 00:00:00+00,,,,,,2020/04/22 00:00:00+00,2020/04/22 00:00:00+00,NÃO,26555,9207,,3b1f95c5-4af0-4b79-9ed5-a7ce92e652ea,38.7152416466773,-9.15419550285595,BICICLETA,R de S Bento em frente ao 408 - Espaço na via antes da passadeira - Via
952,-9.15596464048492,38.7662603341259,953,1138,479.0,LUMIAR,Entrada igreja de Nossa Senhora do Carmo,"Junto à parede das escadas, alinhado e centrado",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1138.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,0.0,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26735,9207,,3fd57aa2-b9a9-49f1-88d5-2f4086ac7b52,38.7662603341259,-9.15596464048492,BICICLETA,"Entrada igreja de Nossa Senhora do Carmo - Junto à parede das escadas, alinhado e centrado - Passeio"
953,-9.16263688174931,38.7718992279374,954,1139,482.0,LUMIAR,"R Luis freitas Branco,30B",Antes da caldeira e junto ao canteiro,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1139.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,0.0,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26736,9207,,3f27762a-4863-4419-b475-5e5e066d2b40,38.7718992279374,-9.16263688174931,BICICLETA,"R Luis freitas Branco,30B - Antes da caldeira e junto ao canteiro - Passeio"
954,-9.16032838664059,38.7710520776639,955,1140,484.0,LUMIAR,"Alameda das linhas de Torres, 22A","Entre caldeiras,  e a luminária ",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1140.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26737,9207,,a17fa211-e989-4eb9-bce8-4b8358d06900,38.7710520776639,-9.16032838664059,HOTSPOT,"Alameda das linhas de Torres, 22A - Entre caldeiras,  e a luminária  - Passeio"
955,-9.16127234352767,38.7725231655294,956,1141,485.0,LUMIAR,"Alameda das linhas de Torres, 253",Na continuidade do estacionamento dos motociclos,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1141.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,0.0,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26738,9207,,af3fe540-637d-4c92-9cfb-7e249246c598,38.7725231655294,-9.16127234352767,BICICLETA,"Alameda das linhas de Torres, 253 - Na continuidade do estacionamento dos motociclos - Passeio"
956,-9.15727007854402,38.7354734874992,957,1142,1011.0,AVENIDAS NOVAS,"Impasse nas traseiras prédios da R Ramalho Ortigão, (entrada ao lado 43)",No primeiro passeio existente entre estacionamentos,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1142.jpg,BICICLETA,1.0,Sheffield Standard,2.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador (1/0/2020 e novo parecer a 17/07/2020),1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26739,9207,,58277bfc-52ae-4fee-8a3e-8cad848a404d,38.7354734874992,-9.15727007854402,BICICLETA,"Impasse nas traseiras prédios da R Ramalho Ortigão, (entrada ao lado 43) - No primeiro passeio existente entre estacionamentos - Passeio"
957,-9.15739705001953,38.7355009853321,958,1143,1012.0,AVENIDAS NOVAS,"Impasse nas traseiras prédios da R Ramalho Ortigão, (entrada ao lado 43)",No segundo passeio existente entre estacionamentos,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1143.jpg,BICICLETA,1.0,Sheffield Standard,2.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador (1/0/2020 e novo parecer a 17/07/2020),1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26740,9207,,a00e4a6f-5bed-4db6-85ad-f3aca60ea41c,38.7355009853321,-9.15739705001953,BICICLETA,"Impasse nas traseiras prédios da R Ramalho Ortigão, (entrada ao lado 43) - No segundo passeio existente entre estacionamentos - Passeio"
958,-9.15499506364596,38.7339590211077,959,1144,1013.0,AVENIDAS NOVAS,"R Fialho de Almeida, esquina 2",Entre caldeiras,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1144.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador (1/0/2020 e novo parecer a 17/07/2020),1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26741,9207,,b403d8b6-854e-4220-8a4a-0702575dc154,38.7339590211077,-9.15499506364596,BICICLETA,"R Fialho de Almeida, esquina 2 - Entre caldeiras - Passeio"
959,-9.15647758300372,38.7355595378403,960,1145,1014.0,AVENIDAS NOVAS,"R Ramalho Ortigão, 33",Após a zona de estacionamento automóvel,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1145.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador (1/0/2020 e novo parecer a 17/07/2020),1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26742,9207,,fdd63c7c-db26-452f-81dc-c91c034f8acb,38.7355595378403,-9.15647758300372,BICICLETA,"R Ramalho Ortigão, 33 - Após a zona de estacionamento automóvel - Passeio"
960,-9.15396604528462,38.7651485923785,961,1146,476.0,LUMIAR,"R Manuel Marques, 13B","Após os lugares de estacionamentos, alinhados e próximo da luminária",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1146.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2020/09/17 00:00:00+00,NÃO,26743,9207,,ea49fbc2-1d6a-49e9-9ed4-bb9a04fc9175,38.7651485923785,-9.15396604528462,HOTSPOT,"R Manuel Marques, 13B - Após os lugares de estacionamentos, alinhados e próximo da luminária - Passeio"
961,-9.15387103407027,38.7654182405415,962,1147,477.0,LUMIAR,"R Manuel Marques, 9B","Entre caldeiras, e a via",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1147.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2020/09/17 00:00:00+00,,,,,AP Email Vereador,1970/01/01 00:00:00+00,2020/09/17 00:00:00+00,NÃO,26744,9207,,779d508d-51ab-4bd9-b80b-8691b885799b,38.7654182405415,-9.15387103407027,HOTSPOT,"R Manuel Marques, 9B - Entre caldeiras, e a via - Passeio"
962,-9.15043738379684,38.7541948417887,963,1148,1201.0,ALVALADE,"Campo Grande, 246",Entrada da igreja e centro paroquial do campo Grande,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1148.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,0.0,Público,2020/09/17 00:00:00+00,,,,,<Null>,2020/09/17 00:00:00+00,2021/01/29 00:00:00+00,NÃO,26745,9207,,ff83d917-3adc-43ca-9c0f-b61991a51973,38.7541948417887,-9.15043738379684,BICICLETA,"Campo Grande, 246 - Entrada da igreja e centro paroquial do campo Grande - Passeio"
963,-9.09749212005192,38.7458411275625,964,1324,,MARVILA,Rua da Cintura do Porto de Lisboa à Rua G aos Jardins Braço de Prata,,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1324.jpg,BICICLETA,8.0,Sheffield Standard,16.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2019/01/10 00:00:00+00,2021/02/11 00:00:00+00,NÃO,26914,9207,,664e95b7-f110-4948-9f5d-57812a1c1272,38.7458411275625,-9.09749212005192,BICICLETA,Rua da Cintura do Porto de Lisboa à Rua G aos Jardins Braço de Prata - nan - Passeio
